0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521,3522,3523,3524,3521,3522,3523,3524,3521,3522,3523,3524,3521,3522,3523,3524,0,0,0,0,0,0,0,0,0,0,6410,6411,6412,6413,0,0,0,0,0,10726,10727,10727,10727,11499,11500,11208,11209,0,0,0,0,0,0,10924,10925,0,0,0,13524,13525,13526,13527,13528,13529,0,0,0,0,0,0,0,0,0,0,0,0,3641,3642,3643,3644,3641,3642,3643,3644,3641,3642,3643,3644,3641,3642,3643,3644,2210,2211,2212,2213,2210,2211,2212,2213,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,0,0,0,0,0,0,0,0,0,10822,11594,11594,11594,11594,11594,11404,0,0,0,0,0,11404,0,0,0,0,0,0,11788,11789,0,2681,2682,2683,2684,0,0,11039,48380,48380,11040,0,0,10848,10849,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850,10850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11205,11206,11207,11208,11209,11210,11211,3641,3642,3643,3644,3641,3642,3643,3644,3641,3642,3643,3644,3641,3642,3643,3644,0,0,0,0,0,0,0,0,0,0,3041,3042,3043,3044,0,0,0,0,0,10822,10823,10823,10823,11595,11596,0,0,0,0,12661,12662,0,0,0,10925,0,0,0,13620,13621,13622,13623,13624,13625,0,0,0,0,0,0,0,12661,12662,0,0,0,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,2801,2802,2803,2804,6890,6891,6892,6893,6890,6891,6892,6893,6890,6891,6892,6893,0,0,0,0,0,0,0,0,0,0,11404,0,0,0,0,0,11404,0,0,0,0,0,11404,0,0,0,0,0,0,11884,11885,0,2801,2802,2803,2804,0,0,11039,48380,48380,11040,0,10943,10944,10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10946,10946,10946,0,0,0,0,0,48310,48311,48312,48313,48310,48311,48312,48313,48310,48311,48312,48313,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11301,11302,11303,11304,11305,11306,11307,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,2321,2322,2323,2324,0,0,0,0,0,0,0,0,0,0,3161,3162,3163,3164,0,0,0,0,0,10918,0,0,0,0,0,0,0,0,0,12757,12758,0,0,0,10925,0,0,0,13716,13717,13718,13719,13720,13721,0,0,0,0,0,0,0,12757,12758,0,0,0,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2570,2571,2572,2573,0,10726,11498,11498,11498,11498,11498,11498,11498,11498,11404,0,0,0,0,0,11404,0,0,11205,0,0,11404,0,0,0,0,0,0,0,0,0,2570,2571,2572,2573,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48355,48356,48357,48358,48355,48356,48357,48358,48355,48356,48357,48358,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13697,13698,13699,13700,13701,13702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11397,11398,11399,11400,11401,11402,11403,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,0,0,0,0,0,0,0,0,0,0,3281,3282,3283,3284,0,0,0,0,0,11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,0,0,0,0,0,10822,11594,11594,11594,11594,11594,11594,11594,11594,11404,0,0,11212,0,0,11404,0,0,11404,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48400,48401,48402,48403,48400,48401,48402,48403,48400,48401,48402,48403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13793,13794,13795,13796,13797,13798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11493,11494,11495,11496,11497,11498,11499,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,0,12661,12662,0,0,0,0,0,0,0,7010,7011,7012,7013,0,0,0,0,0,11014,0,0,0,0,12654,12655,12656,12657,12657,12657,12657,12658,12659,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,0,0,0,0,11404,0,0,0,0,0,0,0,0,11404,0,0,11404,0,0,11404,0,0,11404,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48535,48536,48537,48538,48535,48536,48537,48538,48535,48536,48537,48538,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13889,13890,13891,13892,13893,13894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11589,11590,11591,11592,11593,11594,11595,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,12757,12758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11014,0,0,0,0,12846,12847,12848,12849,12849,12849,12849,12850,12851,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,0,0,0,0,0,11404,0,0,0,0,0,0,0,0,11404,0,0,11404,0,0,11404,0,0,11404,0,0,11493,11495,11495,11495,11495,11495,11495,11495,11495,11495,11495,10733,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48580,48581,48582,48583,48580,48581,48582,48583,48580,48581,48582,48583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13985,13986,13989,13989,13989,13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,0,0,0,0,0,12553,12554,12555,12556,0,0,0,0,0,0,0,0,0,0,11014,0,0,0,0,13038,13039,13040,12849,12849,12849,13041,13042,13043,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,2571,2572,2573,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2921,2922,2923,2924,2921,2922,2923,2924,2441,2442,2443,2444,2921,2922,2923,2924,2921,2922,2923,2924,0,10726,11498,11498,11498,11500,0,0,11497,11498,11498,10733,0,0,11404,0,0,11404,0,0,11404,0,0,11404,0,0,11589,11591,11591,11591,11591,11591,11591,11591,11591,11591,11591,10829,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48310,48311,48312,48313,48310,48311,48312,48313,48310,48311,48312,48313,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1973,1970,1971,1972,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,0,0,0,0,11205,12649,12650,12651,12652,10730,10731,10731,10732,10733,0,0,0,0,0,10918,0,0,0,0,13134,13135,13892,13136,13137,13892,13892,13138,13139,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,0,10822,11594,11594,11594,11596,0,0,11593,11594,11594,10829,0,0,11493,11498,11498,11404,0,0,11404,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48355,48356,48357,48358,48355,48356,48357,48358,48355,48356,48357,48358,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,0,0,0,0,11301,12745,12746,12747,12748,10826,10827,10827,10828,10829,0,0,0,0,0,11014,0,0,0,0,13230,13231,13234,13232,13233,13234,13234,13234,13235,0,10925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,11397,0,0,0,0,0,0,0,0,0,10925,0,0,11589,11594,11594,11404,0,0,11404,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48400,48401,48402,48403,48400,48401,48402,48403,48400,48401,48402,48403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,0,0,0,11014,12841,12842,12843,12844,0,10922,10923,10924,10925,0,0,0,0,0,11110,0,0,0,0,13326,13327,14667,13328,13329,14667,14667,14667,14086,0,11021,0,0,0,0,0,0,0,0,0,6410,6411,6412,6413,0,0,0,0,0,0,0,0,0,0,0,0,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,6890,6891,6892,6893,6890,6891,6892,6893,2801,2802,2803,2804,6890,6891,6892,6893,6890,6891,6892,6893,0,11397,0,0,0,0,0,0,0,0,0,10925,0,0,0,0,0,11404,0,0,11493,11495,11495,11500,0,0,11497,11495,11495,11495,11495,11495,11495,11495,10733,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48535,48536,48537,48538,48535,48536,48537,48538,48535,48536,48537,48538,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,2801,2802,2803,2804,0,0,0,0,11110,12937,12938,12939,12940,0,0,11019,11020,11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11497,11500,0,0,0,0,0,0,0,0,0,3041,3042,3043,3044,0,0,0,0,0,0,0,0,0,0,0,0,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2570,2571,2572,2573,2570,2571,2572,2573,2570,2571,2572,2573,0,11493,11498,11498,11498,11498,11498,11498,10733,0,0,10925,0,0,0,0,0,11404,0,0,11589,11591,11591,11596,0,0,11593,11591,11591,11591,11591,11591,11591,11591,10829,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48580,48581,48582,48583,48580,48581,48582,48583,48580,48581,48582,48583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,2441,2442,2443,2444,1970,1971,1972,1973,11017,13033,13034,13035,13036,0,0,11115,11116,11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11306,11307,0,11593,11596,0,0,0,0,0,0,0,0,0,3161,3162,3163,3164,0,0,0,0,0,0,0,0,0,0,0,0,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,11589,11594,11594,11594,11594,11594,11594,10829,0,0,10925,0,0,11205,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10925,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48310,48311,48312,48313,48310,48311,48312,48313,48310,48311,48312,48313,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2561,2562,2563,2564,2090,2091,2092,2093,11113,0,0,0,0,0,0,0,0,20971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402,11403,0,0,0,0,0,0,0,0,0,0,0,0,3281,3282,3283,3284,0,0,0,10749,10750,0,0,0,0,0,0,0,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,2681,2682,2683,2684,0,0,0,11788,11789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10918,0,0,10925,0,0,11404,0,0,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10925,0,0,10925,0,0,0,0,11039,48380,48380,11040,0,11135,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48355,48356,48357,48358,48355,48356,48357,48358,48355,48356,48357,48358,0,0
